3,kronecker,kronecker,computation
2,kronecker,kronecker,computation
1,laplace,laplace,Distrubution
1,laplace,laplace,Distrubution
5,latent,latent,latent
1,latent,latent,latent
1,latent,latent,latent
2,latent,latent,latent
3,latent,latent,latent
6,latin,Design of Experiment,Design of Experiment
6,latin,Design of Experiment,Design of Experiment
1,latitude,Environmental ,Environmental
1,latitudinal,Environmental ,Environmental
1,laws,Distribution,Distribution
6,league,Sport,Sport
1,league,Sport,Sport
1,league,Sport,Sport
2,learning,learning,learning
2,learning,learning,learning
5,learning,learning,learning
2,lepeophtheirus,animal,animal
3,lesion,Biostatistics,Biostatistics
2,lesions,Biostatistics,Biostatistics
2,level,level,level
6,level,level,level
1,level,level,level
1,levels,level,level
1,levels,level,level
1,levels,level,level
1,lice,Biostatistics,Biostatistics
1,life,Lifetime,survival
1,life,Lifetime,survival
1,life,Lifetime,survival
1,likelihood,likelihood,likelihood
1,likelihood,likelihood,likelihood
2,likelihood,likelihood,likelihood
1,likelihood,likelihood,likelihood
2,likelihood,likelihood,likelihood
3,likelihood,likelihood,likelihood
1,likelihood,likelihood,likelihood
3,likelihood,likelihood,likelihood
7,likelihood,likelihood,likelihood
3,likelihood,likelihood,likelihood
1,likelihood,likelihood,likelihood
3,likelihood,likelihood,likelihood
1,likelihood,likelihood,likelihood
1,limit,Asymptotics,Asymptotics
4,limit,Asymptotics,Asymptotics
1,limiting,Asymptotics,Asymptotics
4,limiting,Asymptotics,Asymptotics
1,limiting,Asymptotics,Asymptotics
6,link,linkage,genetic
2,linkage,linkage,genetic
2,linkage,linkage,genetic
2,linked,linkage,genetic
1,liver,body,Biostatistics 
1,local,local,local
1,local,local,local
1,local,local,local
2,local,local,local
1,local,local,local
3,logistic,logistic,glm
1,logistic,logistic,glm
3,logistic,logistic,glm
1,logistics,logistic,glm
1,lognormal,Distribution,Distribution
1,loin,body,Biostatistics 
1,longitudinal,longitudinal,longitudinal
2,longitudinal,longitudinal,longitudinal
8,longitudinal,longitudinal,longitudinal
1,lose,loss,loss
5,loss,loss,loss
7,loss,loss,loss
1,loss,loss,loss
2,loss,loss,loss
1,losses,loss,loss
2,lottery,lottery,gambling
1,lotto,lottery,gambling
2,lymphoblastoid,Medical,Medical
2,lymphoblastoid,Medical,Medical
1,lymphocyte,genetic,genetic
1,lymphocytes,genetic,genetic
1,lymphoma,genetic,genetic
1,lymphomas,genetic,genetic
1,mackey,Delete,Delete
1,mallard,animal,animal
1,mallards,animal,animal
1,marginal,marginal,marginal
2,marginal,marginal,marginal
2,marginal,marginal,marginal
2,marginal,marginal,marginal
1,marginalization,marginal,marginal
2,marine,Environmental ,Environmental
2,marine,Environmental ,Environmental
1,markov,markov,markov
3,markov,markov,markov
8,markov,markov,markov
1,markov,markov,markov
3,markov,markov,markov
8,markov,markov,markov
3,markov,markov,markov
2,markov,markov,markov
2,markov,markov,markov
15,markov,markov,markov
3,markovian,markov,markov
1,markovmodulated,markov,markov
1,martingale,martingale,theory
1,martingale,martingale,theory
3,maximal,extrema,optimal
1,maximal,extrema,optimal
1,maximum,extrema,optimal
1,maximum,extrema,optimal
1,maximum,extrema,optimal
1,maximum,extrema,optimal
2,maximum,extrema,optimal
1,maximum,extrema,optimal
6,maximum,extrema,optimal
1,maximum,extrema,optimal
6,maximum,extrema,optimal
2,maximum,extrema,optimal
1,maximum,extrema,optimal
1,maximum,extrema,optimal
1,mcmc,bayesian,Bayesian
2,measurement,measurement,measurement
1,measurement,measurement,measurement
2,measurements,measurement,measurement
1,measurements,measurement,measurement
1,measures,measurement,measurement
1,measures,measurement,measurement
1,measuring,measurement,measurement
2,menstrual,Biostatistics,Biostatistics
1,metabolic,Biostatistics,Biostatistics
1,metabolic,Biostatistics,Biostatistics
2,metabolism,Biostatistics,Biostatistics
1,metabolism,Biostatistics,Biostatistics
1,method,method,Methodology
1,method,method,Methodology
1,method,method,Methodology
4,method,method,Methodology
1,method,method,Methodology
1,method,method,Methodology
6,method,method,Methodology
1,method,method,Methodology
1,method,method,Methodology
6,method,method,Methodology
1,method,method,Methodology
1,method,method,Methodology
2,method,method,Methodology
1,methodologies,method,Methodology
1,methodology,method,Methodology
5,methods,method,Methodology
2,methods,method,Methodology
1,methods,method,Methodology
4,methods,method,Methodology
4,methods,method,Methodology
1,methods,method,Methodology
2,methods,method,Methodology
1,methods,method,Methodology
2,methylation,Chemoinformatics,Chemoinformatics
2,methylation,Chemoinformatics,Chemoinformatics
1,metropolis,metropolis,computation
1,metropolis,metropolis,computation
1,microdochium,Biostatistics,Biostatistics
1,minimal,extrema,optimal
1,minimal,extrema,optimal
1,minimizes,extrema,optimal
13,minimum,extrema,optimal
1,minimum,extrema,optimal
3,minimum,extrema,optimal
1,minimum,extrema,optimal
2,misclassification,misclassification,classification
3,missing,missing,missing
1,missing,missing,missing
1,missing,missing,missing
2,missing,missing,missing
1,missing,missing,missing
5,missing,missing,missing
2,missing,missing,missing
2,misspecification,Model selection,Model selection
2,mixed,mixture,mixture
2,mixed,mixture,mixture
5,mixed,mixture,mixture
5,mixed,mixture,mixture
2,mixed,mixture,mixture
1,mixes,mixture,mixture
1,mixture,mixture,mixture
1,mixture,mixture,mixture
1,mixture,mixture,mixture
1,mixture,mixture,mixture
2,mixture,mixture,mixture
1,mixtures,mixture,mixture
1,mixtures,mixture,mixture
8,model,model,model
1,model,model,model
2,model,model,model
6,model,model,model
12,model,model,model
3,model,model,model
1,model,model,model
12,model,model,model
8,model,model,model
3,model,model,model
4,model,model,model
1,model,model,model
6,model,model,model
3,model,model,model
6,model,model,model
15,model,model,model
3,model,model,model
1,modeling,model,model
1,modeling,model,model
3,modeling,model,model
5,modeling,model,model
1,modeling,model,model
3,modelling,model,model
1,modelling,model,model
1,modelling,model,model
2,models,model,model
4,models,model,model
5,models,model,model
1,models,model,model
1,models,model,model
1,models,model,model
5,models,model,model
3,models,model,model
3,models,model,model
2,models,model,model
2,models,model,model
3,models,model,model
11,models,model,model
2,models,model,model
2,models,model,model
9,models,model,model
7,models,model,model
1,molecular,Chemoinformatics,Chemoinformatics
1,monotone,constraint,constraint
1,monotonicity,constraint,constraint
1,monotonicity,constraint,constraint
3,monte,monte,computation
7,monte,monte,computation
1,monte,monte,computation
3,monte,monte,computation
2,monte,monte,computation
3,monte,monte,computation
2,monte,monte,computation
2,monte,computation,computation
1,monte,monte,computation
1,mortality,mortality,survival
1,mortality,mortality,survival
3,multinomial,Distribution,Distribution
1,multiple,Delete,Delete
1,multivariate,multivariate,computation
2,multivariate,multivariate,computation
1,muscles,body,Biostatistics 
1,nba,Sport,Sport
1,nearshore,Environmental ,Environmental
1,needle,Delete,Delete
7,network,network,network
3,network,network,network
1,network,network,network
1,networks,network,network
2,networks,network,network
1,neurocognitive,Medical,Medical
1,neuropsychological,Medical,Medical
1,new,Medical,Medical
3,newfoundland,Geography,Environmental
1,nicholson,Delete,Delete
1,nonidentifiability,identifiability,identifiability
2,nonlinear,nonlinear,nonlinear
2,nonlinear,nonlinear,nonlinear
3,nonlinear,nonlinear,nonlinear
2,nonlinear,nonlinear,nonlinear
1,nonparametric,nonparametric,nonparametric
3,nonparametric,nonparametric,nonparametric
1,nonparametric,nonparametric,nonparametric
1,nonstationarity,Time series,Time Series
2,normal,Distribution,Distribution
3,normality,Distribution,Distribution
1,nuclear,Delete,Delete
1,nucleotide,nucleotide,genetic
4,nucleotide,nucleotide,genetic
5,nucleotide,nucleotide,genetic
1,observations,Data,Applied
4,observations,Data,Applied
1,of,Delete,Delete
1,optimal,optimal,optimal
3,optimal,optimal,optimal
3,optimal,optimal,optimal
1,optimal,optimal,optimal
1,optimal,optimal,optimal
1,optimality,optimal,optimal
1,optimality,optimal,optimal
1,order,discrete,discrete
1,order,discrete,discrete
1,order,discrete,discrete
1,order,discrete,discrete
5,ordering,discrete,discrete
1,ordering,discrete,discrete
1,orders,discrete,discrete
1,ordinal,discrete,discrete
2,ordinal,discrete,discrete
1,ordinary,Delete,Delete
1,orthogonal,orthogonal,Design of Experiment
22,orthogonal,orthogonal,Design of Experiment
7,orthogonal,orthogonal,Design of Experiment
1,orthogonality,orthogonal,Design of Experiment
1,overdispersion,overdispersion,glm
1,pairwise,pairwise,comparison
1,pairwise,pairwise,comparison
5,parameter,parameter,parametric
2,parameter,parameter,parametric
2,parameter,parameter,parametric
8,parameter,parameter,parametric
5,parameter,parameter,parametric
5,parameter,parameter,parametric
1,parameter,parameter,parametric
1,parameter,parameter,parametric
1,parameterization,parameter,parametric
1,parameters,parameter,parametric
3,parameters,parameter,parametric
7,parameters,parameter,parametric
1,parameters,parameter,parametric
2,parametric,parametric,parametric
2,parametric,parametric,parametric
2,parametric,parametric,parametric
2,parametric,parametric,parametric
1,parametric,parametric,parametric
1,patient,Medical,Medical
1,patients,patients,Medical
1,patients,patients,Medical
2,patients,patients,Medical
8,penalized,penalty,penalty
3,penalized,penalty,penalty
1,penalty,penalty,penalty
6,penalty,penalty,penalty
1,pension,fund,finance
1,pension,pension,pension
1,pension,pension,pension
2,peregrine,animal,animal
1,peregrinus,pension,pension
1,performance,pension,pension
1,performance,pension,pension
3,performance,pension,pension
1,periconia,pension,pension
5,periodic,periodic,Time Series
1,periodic,periodic,Time Series
1,periodic,periodic,Time Series
1,periodicity,periodic,Time Series
1,permutation,permutation,permutation
1,permutation,permutation,permutation
1,permutations,permutation,permutation
1,perturbation,perturbed,perturbed
9,perturbed,perturbed,perturbed
2,perturbed,perturbed,perturbed
2,pheasant,animal,animal
1,physiological,Biostatistics,Biostatistics
1,physiology,Biostatistics,Biostatistics
4,physiology,Biostatistics,Biostatistics
2,physiology,Biostatistics,Biostatistics
6,physiopathology,Biostatistics,Biostatistics
3,physiopathology,Biostatistics,Biostatistics
2,pigs,animal,animal
2,pink,Fish,animal
1,pitcher,Sport,Sport
1,plot,plot,graph
2,plot,plot,graph
10,plot,plot,graph
1,plot,plot,graph
1,poisson,Distribution,Distribution
1,poisson,Distribution,Distribution
8,poisson,Distribution,Distribution
3,poisson,Distribution,Distribution
1,poisson,Distribution,Distribution
1,polynomials,regression,regression
4,population,population,population
9,population,population,population
3,population,population,population
3,population,population,population
1,population,population,population
1,population,population,population
1,populations,population,population
4,populations,population,population
4,pork,animal,animal
8,portfolio,portfolio,portfolio
1,posterior,Bayesian ,Bayesian
1,power,power,power
3,power,power,power
1,predator,Delete,Delete
2,predict,predict,predict
1,predicted,predict,predict
1,predicted,predict,predict
1,predicting,predict,predict
1,prediction,predict,predict
1,prediction,predict,predict
1,prediction,predict,predict
1,predictive,predict,predict
1,predictive,predict,predict
1,predictors,predict,predict
1,predicts,predict,predict
1,presence,categorical data,categorical data
1,presence,categorical data,categorical data
2,presence,categorical data,categorical data
2,prevalence,Delete,Delete
1,prey,Delete,Delete
1,prior,prior,Bayesian
1,prior,prior,Bayesian
1,prior,prior,Bayesian
1,prior,prior,Bayesian
5,priors,prior,Bayesian
3,probabilities,Probability,Probability
3,probabilities,Probability,Probability
3,probabilities,Probability,Probability
1,probabilities,Probability,Probability
3,probability,Probability,Probability
2,probability,Probability,Probability
1,probability,Probability,Probability
4,probability,Probability,Probability
1,probability,Probability,Probability
1,probability,Probability,Probability
1,probit,glm,glm
1,process,process,stochastic
3,profiled,profiled,profiled
2,profiled,profiled,profiled
4,profiling,profiled,profiled
1,quadriceps,body,Biostatistics 
1,quantitative,Delete,Delete
3,random,random,random
2,random,random,random
2,random,random,random
1,random,random,random
1,random,random,random
2,random,random,random
4,random,random,random
3,random,random,random
1,randomization,Design of Experiment,Design of Experiment
8,randomization,Design of Experiment,Design of Experiment
1,randomizations,Design of Experiment,Design of Experiment
3,rao,rao,rao
2,rao,rao,rao
3,rao,rao,rao
3,rao,rao,rao
1,rate,rate,rate
4,rate,rate,rate
1,rate,rate,rate
7,rate,rate,rate
1,rate,rate,rate
1,rate,rate,rate
9,rates,rate,rate
1,rates,rate,rate
4,rates,rate,rate
1,rates,rate,rate
3,rates,rate,rate
1,rates,rate,rate
1,recapture,Capture Recapture,Capture Recapture
16,recapture,Capture Recapture,Capture Recapture
1,reference,Delete,Delete
1,regression,regression,regression
1,regression,regression,regression
3,regression,regression,regression
2,regression,regression,regression
5,regression,regression,regression
3,regression,regression,regression
1,regression,regression,regression
12,regression,regression,regression
6,regression,regression,regression
3,regression,regression,regression
9,regression,regression,regression
2,regression,regression,regression
2,regression,regression,regression
1,regression,regression,regression
3,regular,regularization,penalty
4,regular,regularization,penalty
1,regularization,regularization,penalty
1,relapsing,Clinical trials,Medical
1,release,Delete,Delete
1,repeated,repeated,repeated
1,repeated,repeated,repeated
2,repeated,repeated,repeated
1,replacement,replacement,sampling
1,respondent,respondent,Applied
1,respondent,respondent,Applied
1,response,response,Applied
5,response,response,Applied
1,response,response,Applied
3,response,response,Applied
1,response,response,Applied
1,restricted,restricted,constraint
2,restricted,restricted,constraint
2,restrictions,restricted,constraint
1,retrospective,observational,Delete
4,risk,risk,risk
1,risk,risk,risk
1,risk,risk,risk
13,risk,risk,risk
1,risk,risk,risk
2,risk,risk,risk
1,risks,risk,risk
1,risks,risk,risk
1,risks,risk,risk
8,robust,Robust,Robust
3,robust,Robust,Robust
3,robust,Robust,Robust
2,robust,Robust,Robust
1,robustness,Robust,Robust
1,rodent,animal,animal
1,rodents,animal,animal
11,ruin,ruin,ruin
1,ruin,ruin,ruin
16,ruin,ruin,ruin
4,salmo,Fish,animal
1,salmon,Fish,animal
7,salmon,Fish,animal
5,salmon,Fish,animal
4,salmon,animal,animal
2,salmonis,Fish,animal
1,sample,sample,sampling
2,sample,sample,sampling
2,sample,sample,sampling
1,sample,sample,sampling
2,sample,sample,sampling
1,sampler,sampler,sampling
2,sampler,sampler,sampling
1,sampler,sampler,sampling
1,samples,sample,sampling
2,sampling,Sampling,sampling
36,sampling,Sampling,sampling
4,sampling,Sampling,sampling
1,sampling,Sampling,sampling
2,sampling,Sampling,sampling
1,sampling,Sampling,sampling
2,sampling,Sampling,sampling
5,sclerosis,Biostatistics,Biostatistics
1,score,score,score
1,score,score,score
1,score,score,score
1,screening,screening,screening
1,screening,screening,screening
1,screening,screening,screening
3,screening,screening,screening
1,screening,screening,screening
1,sde,sde,sde
1,sea,Environmental ,Environmental
1,sea,Environmental ,Environmental
2,seal,Environmental ,Environmental
1,selected,selecting,selection
1,selecting,selecting,selection
1,selecting,selecting,selection
1,selecting,selecting,selection
1,selecting,selecting,selection
1,selection,selection,selection
1,selection,selection,selection
2,selection,selection,selection
1,selection,selection,selection
1,selection,selection,selection
4,selection,selection,selection
2,selection,selection,selection
2,semi,semiparametric,semiparametric
1,semi,semiparametric,semiparametric
1,semi,semiparametric,semiparametric
3,semiparametric,semiparametric,semiparametric
1,semiparametric,semiparametric,semiparametric
3,semiparametric,semiparametric,semiparametric
1,semiparametric,semiparametric,semiparametric
2,semiparametric,semiparametric,semiparametric
1,sensitivity,sensitivity,identifiability
1,sensitivity,sensitivity,identifiability
1,sensitivity,sensitivity,identifiability
1,sensitivity,sensitivity,identifiability
3,sequence,sequence,sequential
1,sequence,sequence,sequential
1,sequential,sequential,sequential
1,sequential,sequential,sequential
1,series,series,Time Series
2,series,series,Time Series
1,series,series,Time Series
1,series,series,Time Series
2,signal,signal,signal
2,signal,signal,signal
2,signal,signal,signal
1,signal,signal,signal
1,signals,signal,signal
1,simulate,simulate,simulate
1,simulated,simulate,simulate
1,simulated,simulate,simulate
2,simulation,simulation,portfolio
5,simulation,simulation,simulate
2,simulation,simulation,simulate
1,simulation,simulation,simulate
2,simulation,simulation,simulate
2,simulation,simulation,simulate
1,simulation,simulation,simulate
1,simulation,simulation,simulate
1,simulator,simulator,computation
2,simulator,simulator,computation
1,skin,Medical,Medical
1,smooth,smoothing,smoothing
15,smoothing,smoothing,smoothing
5,smoothing,smoothing,smoothing
4,smoothing,smoothing,smoothing
1,snp,snp,snp
2,snp,snp,snp
3,snp,snp,snp
1,snps,snp,snp
1,sockeye,animal,animal
1,sodium,Chemoinformatics,Chemoinformatics
2,software,software,computation
2,software,software,computation
2,software,software,computation
2,software,software,computation
3,spatial,spatial,spatial
2,spatial,spatial,spatial
1,spatial,spatial,spatial
1,spatial,spatial,spatial
2,spatial,spatial,spatial
1,spatial,spatial,spatial
1,spatio,spatial,spatial
1,speci,species,genetic
1,speci,species,genetic
2,species,species,genetic
1,species,species,genetic
1,specificity,Delete,Delete
1,spectral,Time Series,Time Series
1,spline,smoothing,smoothing
5,spline,smoothing,smoothing
2,spline,smoothing,smoothing
2,splines,smoothing,smoothing
4,splines,smoothing,smoothing
1,splines,smoothing,smoothing
1,split,Design of Experiment,Design of Experiment
2,split,Design of Experiment,Design of Experiment
9,split,Design of Experiment,Design of Experiment
1,sport,Sport,Sport
1,sporting,Sport,Sport
1,sports,Sport,Sport
1,sports,Sport,Sport
1,sportsbook,Sport,Sport
2,standard,Delete,Delete
1,stationary,Stochastic processes,stochastic
2,statistic,statistic,statistic
3,statistic,statistic,statistic
1,statistical,statistic,statistic
3,statistical,statistic,statistic
2,statistical,statistic,statistic
2,statistical,statistic,statistic
1,statistical,statistic,statistic
1,statistical,statistic,statistic
1,statistical,statistic,statistic
1,statistical,statistic,statistic
1,statistical,statistic,statistic
1,statistician,statistic,statistic
5,statistics,statistic,statistic
2,statistics,statistic,statistic
1,status,Delete,Delete
1,stepwise,stepwise,Model selection
2,stepwise,stepwise,Model selection
6,stochastic,stochastic,sde
1,stochastic,stochastic,stochastic
1,stochastic,stochastic,stochastic
1,stochastic,stochastic,stochastic
1,stochastic,Stochastic processes,stochastic
2,stratification,stratification,stratification
2,stratification,stratification,stratification
1,stratification,stratification,stratification
2,stratification,stratification,stratification
2,stratified,stratification,stratification
1,stratified,stratification,stratification
1,study,study,study
1,survey,survey,survey
1,survey,survey,survey
4,survey,survey,survey
1,surveys,survey,survey
4,surveys,survey,survey
1,survival,Survival,survival
1,survival,Survival,survival
9,survival,Survival,survival
1,survival,Survival,survival
2,survival,Survival,survival
1,survival,Survival,survival
3,system,Delete,Delete
2,tagged,tagged,survey
1,tagging,tagged,survey
1,tagging,tagged,survey
3,tags,tagged,survey
5,temperature,Environmental ,Environmental
2,tempering,computation,computation
4,test,test,Hypothesis testing
4,test,test,Hypothesis testing
1,test,test,Hypothesis testing
9,test,test,Hypothesis testing
7,test,test,Hypothesis testing
1,test,test,Hypothesis testing
2,test,test,Hypothesis testing
1,test,test,Hypothesis testing
1,test,test,Hypothesis testing
2,test,test,Hypothesis testing
1,test,test,Hypothesis testing
1,testing,test,Hypothesis testing
3,testing,test,Hypothesis testing
2,testing,test,Hypothesis testing
1,testing,test,Hypothesis testing
1,testing,test,Hypothesis testing
1,testing,test,Hypothesis testing
1,tests,test,Hypothesis testing
2,tests,test,Hypothesis testing
7,tests,test,Hypothesis testing
1,tests,test,Hypothesis testing
3,tests,test,Hypothesis testing
1,the,Delete,Delete
1,theorem,theory,theory
2,theorem,theory,theory
1,theorem,theory,theory
1,theorem,theory,theory
1,theorems,theory,theory
1,theorems,theory,theory
1,theory,theory,theory
2,theory,theory,theory
1,theory,theory,theory
1,theory,theory,theory
4,theory,theory,theory
2,theory,theory,theory
5,theory,theory,theory
1,three,Delete,Delete
1,thyroid,Medical,Medical
6,time,Time series,Time Series
2,time,Time series,Time Series
7,time,Time series,Time Series
3,time,Time series,Time Series
1,time,Time series,Time Series
2,time,Time series,Time Series
5,time,Time series,Time Series
3,time,Time series,Time Series
2,time,Time series,Time Series
1,time,Time series,Time Series
1,times,Time series,Time Series
1,to,Delete,Delete
3,trachomatis,Medical,Medical
2,trials,Clinical trials,Medical
3,trials,Clinical trials,Medical
1,tuberculin,Medical,Medical
2,tuberculosis,Medical,Medical
1,urchins,Fish,animal
1,urinary,Biostatistics ,Biostatistics 
1,using,Delete,Delete
1,validation,validation,validation
1,validation,validation,validation
1,variability,variance,variation
3,variable,variables,Applied
1,variable,variables,Applied
1,variable,variables,Applied
1,variable,variables,Applied
1,variable,variables,Applied
3,variables,variables,Applied
1,variables,variables,Applied
2,variables,variables,Applied
1,variables,variables,Applied
1,variance,variance,variation
1,variance,variance,variation
1,variance,variance,variation
10,variance,variance,variation
2,variance,variance,variation
1,variance,variance,variation
1,variance,variance,variation
2,variance,variance,variation
2,variance,variance,variation
1,variation,variation,variation
1,variation,variation,variation
1,variation,variation,variation
1,variation,variation,variation
2,variation,variation,variation
1,variations,variation,variation
1,varying,varying,variation
1,varying,varying,variation
1,varying,varying,variation
1,vascular,body,Biostatistics 
1,vascular,body,Biostatistics 
1,viral,Medical,Medical
2,viral,Medical,Medical
1,virology,Medical,Medical
2,volatiles,volatility,volatility
1,volatility,volatility,volatility
1,wagering,gambler,gambling
2,wiener,sde,sde
1,wiener,sde,sde
7,winbugs,Bayesian,Bayesian
1,winbugs,Bayesian,Bayesian
1,,,Applied
1,,,risk
